img_num,time,bleach_int,ref_int,filename,condition,agarose,PYO,objective,excitation,resolution,bleach_rep,bleach_speed,id
125,32.6296,3123.246,2592.822,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
126,32.9817,3084.309,2527.045,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
127,33.1728,3088.937,2564.157,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
128,33.3499,3117.451,2497.258,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
129,33.544,3103.027,2562.688,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
130,33.7221,3163.393,2613.864,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
131,33.9022,3096.212,2590.666,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
132,34.0903,3127.377,2655.118,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
133,34.2703,3189.815,2623.953,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
134,34.4614,3092.499,2622.361,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
135,34.6395,3144.51,2634.922,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
136,34.8196,3153.15,2561.071,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
137,35.0107,3090.467,2596.744,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
138,35.1908,3225.269,2593.599,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
139,35.3709,3143.614,2637.056,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
140,35.565,3206.796,2623.719,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
141,35.74,3186.875,2635.829,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
142,35.9311,3129.38,2582.86,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
143,36.1112,3123.757,2633.232,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
144,36.2913,3156.429,2582.382,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
145,36.4794,3221.151,2709.615,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
146,36.6625,3108.216,2641.335,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
147,36.8376,3245.328,2613.935,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
148,37.0203,3264.592,2538.803,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
149,37.2004,3284.826,2629.31,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
150,37.3834,3134.027,2638.415,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
151,37.5635,3093.594,2672.444,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
152,37.7546,3229.324,2591.601,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
153,37.9347,3170.558,2719.349,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
154,38.1128,3256.585,2642.483,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
155,38.3009,3240.024,2765.369,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
156,38.484,3194,2674.299,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
157,38.6701,3261.932,2708.284,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
158,38.8501,3258.165,2645.445,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
159,39.0302,3192.732,2684.406,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
160,39.2213,3211.153,2685.483,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
161,39.4014,3220.235,2670.215,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
162,39.5795,3298.715,2645.06,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
163,39.7536,3245.395,2732.742,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
164,39.9397,3271.365,2643.759,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
165,40.1228,3229.736,2615.891,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
166,40.3028,3191.852,2638.464,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
167,40.4939,3252.375,2691.242,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
168,40.677,3250.563,2667.388,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
169,40.8491,3256.587,2646.442,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
170,41.0212,3236.636,2718.213,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
171,41.2093,3268.268,2706.612,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
172,41.3924,3284.374,2638.255,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
173,41.6055,3317.205,2659.111,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
174,41.7906,3348.739,2671.119,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
175,41.9706,3273.71,2695.101,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
176,42.1627,3246.325,2646.065,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
177,42.3428,3323.875,2697.654,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
178,42.5309,3271.017,2741.711,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
179,42.714,3253.032,2808.602,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
180,42.8911,3189.895,2654.396,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
181,43.0802,3304.966,2706.534,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
182,43.2603,3272.522,2711.109,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
183,43.4373,3279.122,2694.339,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
184,43.7924,3264.51,2644.427,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
185,43.9835,3270.951,2827.545,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
186,44.1636,3299.951,2595.121,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
187,44.3547,3264.623,2578.985,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
188,44.5298,3279.719,2696.138,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
189,44.7099,3314.315,2731.906,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
190,44.907,3248.944,2719.898,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
191,45.081,3348.533,2696.307,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
192,45.2701,3268.723,2670.642,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
193,45.4502,3270.384,2677.546,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
194,45.6273,3303.49,2806.803,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
195,45.8024,3342.818,2745.506,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
196,45.9775,3294.65,2743.348,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
197,46.3266,3261.054,2639.102,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
198,46.4987,3237.198,2670.645,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
199,46.6868,3367.579,2668.642,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
200,46.8668,3319.466,2768.239,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
201,47.0499,3268.39,2651.232,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
202,47.239,3325.729,2660.565,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
203,47.4191,3348.484,2657.556,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
204,47.6042,3322.726,2731.491,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
205,47.7933,3367.261,2836.208,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
206,47.9734,3288.655,2734.439,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
207,48.1615,3348.142,2764.874,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
208,48.4345,3289.089,2663.273,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
209,48.6096,3303.197,2706.535,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
210,48.7927,3392.665,2729.926,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
211,48.9808,3321.814,2706.553,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
212,49.1609,3315.878,2755.356,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
213,49.344,3384.612,2691.762,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
214,49.5321,3351.392,2752.243,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
215,49.7152,3415.266,2729.836,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
216,49.8872,3419.908,2741.558,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
217,50.0593,3363.63,2743.24,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
218,50.2394,3352.459,2772.405,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
219,50.5915,3347.368,2756.901,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
220,50.7826,3383.41,2722.731,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
221,50.9607,3314.154,2717.499,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
222,51.1548,3398.214,2779.286,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
223,51.3289,3460.685,2709.016,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
224,51.515,3287.378,2718.673,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
225,51.7,3366.668,2731.359,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
226,51.8781,3338.279,2829.245,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
227,52.0722,3286.441,2765.583,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
228,52.2493,3290.715,2792.938,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
229,52.4294,3440.672,2770.515,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
230,52.6205,3341.582,2797.392,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
231,52.8006,3402.137,2819.782,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
232,52.9917,3448.854,2799.104,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
233,53.1727,3390.647,2771.997,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
234,53.3528,3400.081,2786.077,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
235,53.5439,3430.518,2789.208,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
236,53.724,3417.339,2756.355,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
237,53.9011,3470.687,2919.248,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
238,54.0952,3444.241,2812.521,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
239,54.2703,3435.903,2709.921,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
240,54.4584,3347.826,2792.353,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
241,54.6354,3494.354,2792.887,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
242,54.8185,3324.095,2776.339,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
243,55.0126,3404.343,2836.887,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
244,55.2337,3451.524,2787.804,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
245,55.4138,3412.587,2778.982,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
246,55.5919,3485.771,2844.006,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
247,55.786,3386.254,2821.133,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
248,55.9631,3438.191,2789.056,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
249,56.1432,3442.432,2747.096,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
250,56.3312,3390.891,2734.066,1pctAg_PBSglyc_300uMPYO_FRAP_10xMag_750ex_128px_20xBl_4sp_id_2,PBSglyc,1pctAg,300uMPYO,10xMag,750ex,128px,20xBl,4sp,2
