img_num,time,intensity,avg_baseline,scaled,filename,condition,PYO,objective,resolution,bleach,id
170,37.3457,142.163,143.2317778,0.992538124,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
171,37.5373,141.847,143.2317778,0.99033191,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
172,37.729,141.904,143.2317778,0.990729866,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
173,37.9206,141.233,143.2317778,0.986045151,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
174,38.0963,141.897,143.2317778,0.990680994,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
175,38.3039,141.661,143.2317778,0.989033315,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
176,38.5114,141.555,143.2317778,0.988293256,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
177,38.7189,141.539,143.2317778,0.988181549,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
178,38.9264,141.745,143.2317778,0.989619777,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
179,39.1339,141.969,143.2317778,0.991183676,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
180,39.3414,140.543,143.2317778,0.981227785,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
181,39.5331,141.91,143.2317778,0.990771756,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
182,39.7247,141.531,143.2317778,0.988125695,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
183,39.9163,142.049,143.2317778,0.991742211,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
184,40.1079,141.48,143.2317778,0.987769629,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
185,40.2996,141.961,143.2317778,0.991127822,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
186,40.4912,142.029,143.2317778,0.991602577,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
187,40.6828,141.414,143.2317778,0.987308837,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
188,40.8745,142.237,143.2317778,0.993054769,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
189,41.1455,142.042,143.2317778,0.991693339,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
190,41.3213,141.525,143.2317778,0.988083805,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
191,41.497,141.208,143.2317778,0.985870609,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
192,41.6886,141.563,143.2317778,0.988349109,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
193,41.8803,140.852,143.2317778,0.983385127,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
194,42.0878,141.94,143.2317778,0.990981207,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
195,42.2953,143.29,143.2317778,1.00040649,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
196,42.5028,141.803,143.2317778,0.990024715,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
197,42.7103,141.404,143.2317778,0.987239021,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
198,42.9019,142.708,143.2317778,0.996343146,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
199,43.0936,141.138,143.2317778,0.985381891,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
200,43.3805,140.698,143.2317778,0.982309947,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
201,43.5722,141.564,143.2317778,0.988356091,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
202,43.7638,141.272,143.2317778,0.986317437,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
203,43.9554,141.636,143.2317778,0.988858773,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
204,44.147,141.891,143.2317778,0.990639104,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
205,44.3387,142.394,143.2317778,0.994150895,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
206,44.5144,141.976,143.2317778,0.991232548,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
207,44.6901,142.04,143.2317778,0.991679376,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
208,44.8818,142.417,143.2317778,0.994311473,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
209,45.0734,141.661,143.2317778,0.989033315,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
210,45.265,142.07,143.2317778,0.991888827,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
211,45.4567,141.896,143.2317778,0.990674012,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
212,45.6642,142.174,143.2317778,0.992614923,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
213,45.8717,141.819,143.2317778,0.990136422,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
214,46.0633,142.888,143.2317778,0.99759985,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
215,46.2549,141.783,143.2317778,0.989885081,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
216,46.4466,141.491,143.2317778,0.987846428,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
217,46.6382,142.578,143.2317778,0.995435526,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
218,46.8298,141.109,143.2317778,0.985179422,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
219,47.0215,140.79,143.2317778,0.982952262,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
220,47.2131,141.304,143.2317778,0.986540851,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
221,47.4047,141.514,143.2317778,0.988007007,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
222,47.5805,141.39,143.2317778,0.987141277,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
223,47.7562,141.533,143.2317778,0.988139659,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
224,47.9478,141.846,143.2317778,0.990324928,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
225,48.1553,140.985,143.2317778,0.984313692,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
226,48.3629,141.782,143.2317778,0.9898781,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
227,48.5704,141.868,143.2317778,0.990478525,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
228,48.7779,142.59,143.2317778,0.995519306,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
229,48.9854,141.909,143.2317778,0.990764774,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
230,49.177,141.707,143.2317778,0.989354473,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
231,49.3687,142.38,143.2317778,0.994053151,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
232,49.5603,141.313,143.2317778,0.986603687,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
233,49.7519,141.213,143.2317778,0.985905518,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
234,49.9276,142.384,143.2317778,0.994081078,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
235,50.1193,141.445,143.2317778,0.98752527,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
236,50.3109,141.426,143.2317778,0.987392618,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
237,50.5025,141.065,143.2317778,0.984872227,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
238,50.6783,140.835,143.2317778,0.983266438,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
239,50.854,140.962,143.2317778,0.984153113,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
240,51.0297,141.09,143.2317778,0.98504677,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
241,51.2373,141.694,143.2317778,0.989263711,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
242,51.4448,141.49,143.2317778,0.987839446,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
243,51.6364,141.218,143.2317778,0.985940426,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
244,51.828,141.296,143.2317778,0.986484998,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
245,52.0197,141.369,143.2317778,0.986994661,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
246,52.2113,141.98,143.2317778,0.991260475,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
247,52.4029,141.803,143.2317778,0.990024715,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
248,52.5945,141.356,143.2317778,0.986903899,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
249,52.7862,141.896,143.2317778,0.990674012,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
250,52.9778,142.056,143.2317778,0.991791083,1percentAgarose_300uMPYO_10x_128px_bleach20x5sp_id_18,1percentAgarose,300uMPYO,10x,128px,bleach20x5sp,18
1,0,0.048,129.8782222,0.000369577,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
2,0.2075,129.813,129.8782222,0.99949782,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
3,0.3991,130.371,129.8782222,1.003794152,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
4,0.5908,130.037,129.8782222,1.001222513,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
5,0.7824,129.979,129.8782222,1.000775941,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
6,0.974,129.762,129.8782222,0.999105145,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
7,1.1498,129.506,129.8782222,0.997134068,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
8,1.3255,129.325,129.8782222,0.995740454,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
9,1.5171,129.825,129.8782222,0.999590214,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
10,1.7246,130.286,129.8782222,1.003139693,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
11,6.0348,0.037,129.8782222,0.000284882,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
12,6.2106,121.25,129.8782222,0.933566828,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
13,6.4022,121.256,129.8782222,0.933613026,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
14,6.5938,121.689,129.8782222,0.936946918,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
15,6.7855,122.737,129.8782222,0.945016015,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
16,6.9771,121.744,129.8782222,0.937370391,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
17,7.1846,122.371,129.8782222,0.942197991,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
18,7.3762,122.848,129.8782222,0.945870662,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
19,7.5679,123.193,129.8782222,0.948526996,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
20,7.7595,124.169,129.8782222,0.956041728,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
21,7.9511,123.999,129.8782222,0.95473281,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
22,8.1428,122.917,129.8782222,0.946401929,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
23,8.3344,123.541,129.8782222,0.951206429,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
24,8.526,123.41,129.8782222,0.950197792,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
25,8.7176,125.086,129.8782222,0.963102188,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
26,8.9093,123.772,129.8782222,0.952985018,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
27,9.1009,123.849,129.8782222,0.953577882,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
28,9.2766,124.238,129.8782222,0.956572995,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
29,9.4524,124.94,129.8782222,0.961978058,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
30,9.644,124.447,129.8782222,0.958182195,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
31,9.8515,123.691,129.8782222,0.952361357,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
32,10.0431,124.589,129.8782222,0.959275527,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
33,10.2507,125.006,129.8782222,0.962486226,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
34,10.4582,124.256,129.8782222,0.956711586,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
35,10.6657,125.095,129.8782222,0.963171484,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
36,10.8573,124.917,129.8782222,0.961800969,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
37,11.0489,125.191,129.8782222,0.963910638,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
38,11.2406,123.727,129.8782222,0.95263854,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
39,11.4322,124.888,129.8782222,0.961577683,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
40,11.6238,124.712,129.8782222,0.960222568,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
41,11.8155,125.38,129.8782222,0.965365847,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
42,12.0071,123.956,129.8782222,0.95440173,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
43,12.1987,125.67,129.8782222,0.967598708,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
44,12.3744,124.071,129.8782222,0.955287175,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
45,12.5502,124.784,129.8782222,0.960776933,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
46,12.7577,125.032,129.8782222,0.962686414,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
47,12.9652,125.022,129.8782222,0.962609419,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
48,13.1727,125.241,129.8782222,0.964295614,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
49,13.3803,125.168,129.8782222,0.963733549,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
50,13.5878,125.132,129.8782222,0.963456366,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
51,13.7953,125.107,129.8782222,0.963263878,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
52,13.9869,125.514,129.8782222,0.966397583,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
53,14.1785,125.963,129.8782222,0.969854667,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
54,14.3702,125.471,129.8782222,0.966066503,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
55,14.5618,125.224,129.8782222,0.964164722,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
56,14.7534,126.023,129.8782222,0.970316639,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
57,14.945,125.967,129.8782222,0.969885465,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
58,15.1367,125.174,129.8782222,0.963779746,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
59,15.3283,125.997,129.8782222,0.970116451,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
60,15.504,126.417,129.8782222,0.97335025,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
61,15.6798,125.307,129.8782222,0.964803782,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
62,15.8555,125.25,129.8782222,0.964364909,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
63,16.063,124.955,129.8782222,0.962093551,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
64,16.2706,125.981,129.8782222,0.969993259,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
65,16.4781,125.739,129.8782222,0.968129975,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
66,16.6856,125.7,129.8782222,0.967829694,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
67,16.8931,125.76,129.8782222,0.968291665,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
68,17.1006,126.7,129.8782222,0.975529214,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
69,17.2922,126.064,129.8782222,0.970632319,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
70,17.4839,126.697,129.8782222,0.975506115,4pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_1,4pctAgarose,300uMPYO,10x,128px,bleach20x5sp,1
