# DNA modified electrode Data by Edmund Tse. 
# The third CV cycle for electrodes with well matched (wm) or mismatched (mm) duplex DNA,
# under aerobic or anaerobic conditions, and with or without PCN covalently attached.
E,Current,Construct,Aerobic,PCN
-0.367,2.49E-08,wm,TRUE,FALSE
-0.368,2.50E-08,wm,TRUE,FALSE
-0.369,2.51E-08,wm,TRUE,FALSE
-0.37,2.53E-08,wm,TRUE,FALSE
-0.371,2.54E-08,wm,TRUE,FALSE
-0.372,2.56E-08,wm,TRUE,FALSE
-0.373,2.57E-08,wm,TRUE,FALSE
-0.374,2.59E-08,wm,TRUE,FALSE
-0.375,2.60E-08,wm,TRUE,FALSE
-0.376,2.62E-08,wm,TRUE,FALSE
-0.377,2.64E-08,wm,TRUE,FALSE
-0.378,2.65E-08,wm,TRUE,FALSE
-0.379,2.67E-08,wm,TRUE,FALSE
-0.38,2.69E-08,wm,TRUE,FALSE
-0.381,2.70E-08,wm,TRUE,FALSE
-0.382,2.72E-08,wm,TRUE,FALSE
-0.383,2.74E-08,wm,TRUE,FALSE
-0.384,2.75E-08,wm,TRUE,FALSE
-0.385,2.77E-08,wm,TRUE,FALSE
-0.386,2.79E-08,wm,TRUE,FALSE
-0.387,2.81E-08,wm,TRUE,FALSE
-0.388,2.82E-08,wm,TRUE,FALSE
-0.389,2.84E-08,wm,TRUE,FALSE
-0.39,2.86E-08,wm,TRUE,FALSE
-0.391,2.88E-08,wm,TRUE,FALSE
-0.392,2.90E-08,wm,TRUE,FALSE
-0.393,2.92E-08,wm,TRUE,FALSE
-0.394,2.93E-08,wm,TRUE,FALSE
-0.395,2.95E-08,wm,TRUE,FALSE
-0.396,2.97E-08,wm,TRUE,FALSE
-0.397,2.99E-08,wm,TRUE,FALSE
-0.398,3.01E-08,wm,TRUE,FALSE
-0.399,3.03E-08,wm,TRUE,FALSE
-0.4,3.05E-08,wm,TRUE,FALSE
-0.401,3.07E-08,wm,TRUE,FALSE
-0.402,3.09E-08,wm,TRUE,FALSE
-0.403,3.11E-08,wm,TRUE,FALSE
-0.404,3.14E-08,wm,TRUE,FALSE
-0.405,3.16E-08,wm,TRUE,FALSE
-0.406,3.18E-08,wm,TRUE,FALSE
-0.407,3.20E-08,wm,TRUE,FALSE
-0.408,3.22E-08,wm,TRUE,FALSE
-0.409,3.25E-08,wm,TRUE,FALSE
-0.41,3.27E-08,wm,TRUE,FALSE
-0.411,3.29E-08,wm,TRUE,FALSE
-0.412,3.32E-08,wm,TRUE,FALSE
-0.413,3.34E-08,wm,TRUE,FALSE
-0.414,3.36E-08,wm,TRUE,FALSE
-0.415,3.39E-08,wm,TRUE,FALSE
-0.416,3.41E-08,wm,TRUE,FALSE
-0.417,3.44E-08,wm,TRUE,FALSE
-0.418,3.46E-08,wm,TRUE,FALSE
-0.419,3.49E-08,wm,TRUE,FALSE
-0.42,3.52E-08,wm,TRUE,FALSE
-0.421,3.54E-08,wm,TRUE,FALSE
-0.422,3.57E-08,wm,TRUE,FALSE
-0.423,3.60E-08,wm,TRUE,FALSE
-0.424,3.62E-08,wm,TRUE,FALSE
-0.425,3.65E-08,wm,TRUE,FALSE
-0.426,3.68E-08,wm,TRUE,FALSE
-0.427,3.70E-08,wm,TRUE,FALSE
-0.428,3.73E-08,wm,TRUE,FALSE
-0.429,3.76E-08,wm,TRUE,FALSE
-0.43,3.79E-08,wm,TRUE,FALSE
-0.431,3.81E-08,wm,TRUE,FALSE
-0.432,3.84E-08,wm,TRUE,FALSE
-0.433,3.87E-08,wm,TRUE,FALSE
-0.434,3.90E-08,wm,TRUE,FALSE
-0.435,3.93E-08,wm,TRUE,FALSE
-0.436,3.96E-08,wm,TRUE,FALSE
-0.437,3.99E-08,wm,TRUE,FALSE
-0.438,4.02E-08,wm,TRUE,FALSE
-0.439,4.05E-08,wm,TRUE,FALSE
-0.44,4.08E-08,wm,TRUE,FALSE
-0.441,4.11E-08,wm,TRUE,FALSE
-0.442,4.14E-08,wm,TRUE,FALSE
-0.443,4.17E-08,wm,TRUE,FALSE
-0.444,4.20E-08,wm,TRUE,FALSE
-0.445,4.23E-08,wm,TRUE,FALSE
-0.446,4.26E-08,wm,TRUE,FALSE
-0.447,4.29E-08,wm,TRUE,FALSE
-0.448,4.33E-08,wm,TRUE,FALSE
-0.449,4.36E-08,wm,TRUE,FALSE
-0.45,2.58E-08,wm,TRUE,FALSE
-0.449,2.49E-08,wm,TRUE,FALSE
-0.448,2.40E-08,wm,TRUE,FALSE
-0.447,2.31E-08,wm,TRUE,FALSE
-0.446,2.22E-08,wm,TRUE,FALSE
-0.445,2.14E-08,wm,TRUE,FALSE
-0.444,2.05E-08,wm,TRUE,FALSE
-0.443,1.97E-08,wm,TRUE,FALSE
-0.442,1.89E-08,wm,TRUE,FALSE
-0.441,1.81E-08,wm,TRUE,FALSE
-0.44,1.74E-08,wm,TRUE,FALSE
-0.439,1.66E-08,wm,TRUE,FALSE
-0.438,1.59E-08,wm,TRUE,FALSE
-0.437,1.52E-08,wm,TRUE,FALSE
-0.436,1.45E-08,wm,TRUE,FALSE
-0.435,1.38E-08,wm,TRUE,FALSE
-0.434,1.32E-08,wm,TRUE,FALSE
-0.433,1.25E-08,wm,TRUE,FALSE
-0.432,1.19E-08,wm,TRUE,FALSE
-0.431,1.13E-08,wm,TRUE,FALSE
-0.43,1.07E-08,wm,TRUE,FALSE
-0.429,1.02E-08,wm,TRUE,FALSE
-0.428,9.64E-09,wm,TRUE,FALSE
-0.427,9.12E-09,wm,TRUE,FALSE
-0.426,8.61E-09,wm,TRUE,FALSE
-0.425,8.17E-09,wm,TRUE,FALSE
-0.424,7.74E-09,wm,TRUE,FALSE
-0.423,7.34E-09,wm,TRUE,FALSE
-0.422,6.95E-09,wm,TRUE,FALSE
-0.421,6.57E-09,wm,TRUE,FALSE
-0.42,6.21E-09,wm,TRUE,FALSE
-0.419,5.86E-09,wm,TRUE,FALSE
-0.418,5.52E-09,wm,TRUE,FALSE
-0.417,5.20E-09,wm,TRUE,FALSE
-0.416,4.88E-09,wm,TRUE,FALSE
-0.415,4.58E-09,wm,TRUE,FALSE
-0.414,4.28E-09,wm,TRUE,FALSE
-0.413,3.99E-09,wm,TRUE,FALSE
-0.412,3.70E-09,wm,TRUE,FALSE
-0.411,3.42E-09,wm,TRUE,FALSE
-0.41,3.15E-09,wm,TRUE,FALSE
-0.409,2.87E-09,wm,TRUE,FALSE
-0.408,2.60E-09,wm,TRUE,FALSE
-0.407,2.33E-09,wm,TRUE,FALSE
-0.406,2.06E-09,wm,TRUE,FALSE
-0.405,1.80E-09,wm,TRUE,FALSE
-0.404,1.53E-09,wm,TRUE,FALSE
-0.403,1.26E-09,wm,TRUE,FALSE
-0.402,9.94E-10,wm,TRUE,FALSE
-0.401,7.19E-10,wm,TRUE,FALSE
-0.4,4.70E-10,wm,TRUE,FALSE
-0.399,2.18E-10,wm,TRUE,FALSE
-0.398,-2.77E-11,wm,TRUE,FALSE
-0.397,-2.63E-10,wm,TRUE,FALSE
-0.396,-5.06E-10,wm,TRUE,FALSE
-0.395,-7.32E-10,wm,TRUE,FALSE
-0.394,-9.63E-10,wm,TRUE,FALSE
-0.393,-1.19E-09,wm,TRUE,FALSE
-0.392,-1.40E-09,wm,TRUE,FALSE
-0.391,-1.63E-09,wm,TRUE,FALSE
-0.39,-1.84E-09,wm,TRUE,FALSE
-0.389,-2.05E-09,wm,TRUE,FALSE
-0.388,-2.26E-09,wm,TRUE,FALSE
-0.387,-2.45E-09,wm,TRUE,FALSE
-0.386,-2.66E-09,wm,TRUE,FALSE
-0.385,-2.85E-09,wm,TRUE,FALSE
-0.384,-3.05E-09,wm,TRUE,FALSE
-0.383,-3.24E-09,wm,TRUE,FALSE
-0.382,-3.42E-09,wm,TRUE,FALSE
-0.381,-3.62E-09,wm,TRUE,FALSE
-0.38,-3.79E-09,wm,TRUE,FALSE
-0.379,-3.98E-09,wm,TRUE,FALSE
-0.378,-4.15E-09,wm,TRUE,FALSE
-0.377,-4.32E-09,wm,TRUE,FALSE
-0.376,-4.50E-09,wm,TRUE,FALSE
-0.375,-4.67E-09,wm,TRUE,FALSE
-0.374,-4.84E-09,wm,TRUE,FALSE
-0.373,-5.00E-09,wm,TRUE,FALSE
-0.372,-5.16E-09,wm,TRUE,FALSE
-0.371,-5.33E-09,wm,TRUE,FALSE
-0.37,-5.48E-09,wm,TRUE,FALSE
-0.369,-5.64E-09,wm,TRUE,FALSE
-0.368,-5.80E-09,wm,TRUE,FALSE
-0.367,-5.94E-09,wm,TRUE,FALSE
-0.366,-6.10E-09,wm,TRUE,FALSE
-0.365,-6.24E-09,wm,TRUE,FALSE
-0.364,-6.39E-09,wm,TRUE,FALSE
-0.363,-6.54E-09,wm,TRUE,FALSE
-0.362,-6.68E-09,wm,TRUE,FALSE
-0.361,-6.82E-09,wm,TRUE,FALSE
-0.36,-6.96E-09,wm,TRUE,FALSE
-0.359,-7.09E-09,wm,TRUE,FALSE
-0.358,-7.23E-09,wm,TRUE,FALSE
-0.357,-7.36E-09,wm,TRUE,FALSE
-0.356,-7.50E-09,wm,TRUE,FALSE
-0.355,-7.62E-09,wm,TRUE,FALSE
-0.354,-7.75E-09,wm,TRUE,FALSE
-0.353,-7.88E-09,wm,TRUE,FALSE
-0.352,-7.99E-09,wm,TRUE,FALSE
-0.351,-8.12E-09,wm,TRUE,FALSE
-0.35,-8.24E-09,wm,TRUE,FALSE
-0.349,-8.36E-09,wm,TRUE,FALSE
-0.348,-8.48E-09,wm,TRUE,FALSE
-0.347,-8.59E-09,wm,TRUE,FALSE
-0.346,-8.71E-09,wm,TRUE,FALSE
-0.345,-8.81E-09,wm,TRUE,FALSE
-0.344,-8.93E-09,wm,TRUE,FALSE
-0.343,-9.04E-09,wm,TRUE,FALSE
-0.342,-9.14E-09,wm,TRUE,FALSE
-0.341,-9.25E-09,wm,TRUE,FALSE
-0.34,-9.35E-09,wm,TRUE,FALSE
-0.339,-9.46E-09,wm,TRUE,FALSE
-0.338,-9.56E-09,wm,TRUE,FALSE
-0.337,-9.66E-09,wm,TRUE,FALSE
-0.336,-9.76E-09,wm,TRUE,FALSE
-0.335,-9.85E-09,wm,TRUE,FALSE
-0.334,-9.95E-09,wm,TRUE,FALSE
-0.333,-1.00E-08,wm,TRUE,FALSE
-0.332,-1.01E-08,wm,TRUE,FALSE
-0.331,-1.02E-08,wm,TRUE,FALSE
-0.33,-1.03E-08,wm,TRUE,FALSE
-0.329,-1.04E-08,wm,TRUE,FALSE
-0.328,-1.05E-08,wm,TRUE,FALSE
-0.327,-1.06E-08,wm,TRUE,FALSE
-0.326,-1.07E-08,wm,TRUE,FALSE
-0.325,-1.08E-08,wm,TRUE,FALSE
-0.324,-1.09E-08,wm,TRUE,FALSE
-0.323,-1.09E-08,wm,TRUE,FALSE
-0.322,-1.10E-08,wm,TRUE,FALSE
-0.321,-1.11E-08,wm,TRUE,FALSE
-0.32,-1.12E-08,wm,TRUE,FALSE
-0.319,-1.13E-08,wm,TRUE,FALSE
-0.318,-1.13E-08,wm,TRUE,FALSE
-0.317,-1.14E-08,wm,TRUE,FALSE
-0.316,-1.15E-08,wm,TRUE,FALSE
-0.315,-1.16E-08,wm,TRUE,FALSE
-0.314,-1.17E-08,wm,TRUE,FALSE
-0.313,-1.17E-08,wm,TRUE,FALSE
-0.312,-1.18E-08,wm,TRUE,FALSE
-0.311,-1.19E-08,wm,TRUE,FALSE
-0.31,-1.19E-08,wm,TRUE,FALSE
-0.309,-1.20E-08,wm,TRUE,FALSE
-0.308,-1.21E-08,wm,TRUE,FALSE
-0.307,-1.22E-08,wm,TRUE,FALSE
-0.306,-1.22E-08,wm,TRUE,FALSE
-0.305,-1.23E-08,wm,TRUE,FALSE
-0.304,-1.24E-08,wm,TRUE,FALSE
-0.303,-1.24E-08,wm,TRUE,FALSE
-0.302,-1.25E-08,wm,TRUE,FALSE
-0.301,-1.26E-08,wm,TRUE,FALSE
-0.3,-1.26E-08,wm,TRUE,FALSE
-0.299,-1.27E-08,wm,TRUE,FALSE
-0.298,-1.28E-08,wm,TRUE,FALSE
-0.297,-1.28E-08,wm,TRUE,FALSE
-0.296,-1.29E-08,wm,TRUE,FALSE
-0.295,-1.30E-08,wm,TRUE,FALSE
-0.294,-1.30E-08,wm,TRUE,FALSE
-0.293,-1.31E-08,wm,TRUE,FALSE
-0.292,-1.32E-08,wm,TRUE,FALSE
-0.291,-1.32E-08,wm,TRUE,FALSE
-0.29,-1.33E-08,wm,TRUE,FALSE
-0.289,-1.33E-08,wm,TRUE,FALSE
-0.288,-1.34E-08,wm,TRUE,FALSE
-0.287,-1.35E-08,wm,TRUE,FALSE
-0.286,-1.35E-08,wm,TRUE,FALSE
-0.285,-1.36E-08,wm,TRUE,FALSE
-0.284,-1.36E-08,wm,TRUE,FALSE
-0.283,-1.37E-08,wm,TRUE,FALSE
-0.282,-1.38E-08,wm,TRUE,FALSE
-0.281,-1.38E-08,wm,TRUE,FALSE
-0.28,-1.39E-08,wm,TRUE,FALSE
-0.279,-1.39E-08,wm,TRUE,FALSE
-0.278,-1.40E-08,wm,TRUE,FALSE
-0.277,-1.40E-08,wm,TRUE,FALSE
-0.276,-1.41E-08,wm,TRUE,FALSE
-0.275,-1.42E-08,wm,TRUE,FALSE
-0.274,-1.42E-08,wm,TRUE,FALSE
-0.273,-1.43E-08,wm,TRUE,FALSE
-0.272,-1.43E-08,wm,TRUE,FALSE
-0.271,-1.44E-08,wm,TRUE,FALSE
-0.27,-1.45E-08,wm,TRUE,FALSE
-0.269,-1.45E-08,wm,TRUE,FALSE
-0.268,-1.46E-08,wm,TRUE,FALSE
-0.267,-1.46E-08,wm,TRUE,FALSE
-0.266,-1.47E-08,wm,TRUE,FALSE
-0.265,-1.48E-08,wm,TRUE,FALSE
-0.264,-1.48E-08,wm,TRUE,FALSE
-0.263,-1.49E-08,wm,TRUE,FALSE
-0.262,-1.49E-08,wm,TRUE,FALSE
-0.261,-1.50E-08,wm,TRUE,FALSE
-0.26,-1.50E-08,wm,TRUE,FALSE
-0.259,-1.51E-08,wm,TRUE,FALSE
-0.258,-1.52E-08,wm,TRUE,FALSE
-0.257,-1.52E-08,wm,TRUE,FALSE
-0.256,-1.53E-08,wm,TRUE,FALSE
-0.255,-1.54E-08,wm,TRUE,FALSE
-0.254,-1.54E-08,wm,TRUE,FALSE
-0.253,-1.55E-08,wm,TRUE,FALSE
-0.252,-1.55E-08,wm,TRUE,FALSE
-0.251,-1.56E-08,wm,TRUE,FALSE
-0.25,-1.57E-08,wm,TRUE,FALSE
-0.249,-1.57E-08,wm,TRUE,FALSE
-0.248,-1.58E-08,wm,TRUE,FALSE
-0.247,-1.59E-08,wm,TRUE,FALSE
-0.246,-1.59E-08,wm,TRUE,FALSE
-0.245,-1.60E-08,wm,TRUE,FALSE
-0.244,-1.61E-08,wm,TRUE,FALSE
-0.243,-1.62E-08,wm,TRUE,FALSE
-0.242,-1.62E-08,wm,TRUE,FALSE
-0.241,-1.63E-08,wm,TRUE,FALSE
-0.24,-1.64E-08,wm,TRUE,FALSE
-0.239,-1.64E-08,wm,TRUE,FALSE
-0.238,-1.65E-08,wm,TRUE,FALSE
-0.237,-1.66E-08,wm,TRUE,FALSE
-0.236,-1.67E-08,wm,TRUE,FALSE
-0.235,-1.67E-08,wm,TRUE,FALSE
-0.234,-1.68E-08,wm,TRUE,FALSE
-0.233,-1.69E-08,wm,TRUE,FALSE
-0.232,-1.70E-08,wm,TRUE,FALSE
-0.231,-1.71E-08,wm,TRUE,FALSE
-0.23,-1.71E-08,wm,TRUE,FALSE
-0.229,-1.72E-08,wm,TRUE,FALSE
-0.228,-1.73E-08,wm,TRUE,FALSE
-0.227,-1.74E-08,wm,TRUE,FALSE
-0.226,-1.75E-08,wm,TRUE,FALSE
-0.225,-1.75E-08,wm,TRUE,FALSE
-0.224,-1.76E-08,wm,TRUE,FALSE
-0.223,-1.77E-08,wm,TRUE,FALSE
-0.222,-1.78E-08,wm,TRUE,FALSE
-0.221,-1.79E-08,wm,TRUE,FALSE
-0.22,-1.80E-08,wm,TRUE,FALSE
-0.219,-1.80E-08,wm,TRUE,FALSE
-0.218,-1.81E-08,wm,TRUE,FALSE
-0.217,-1.82E-08,wm,TRUE,FALSE
-0.216,-1.83E-08,wm,TRUE,FALSE
-0.215,-1.84E-08,wm,TRUE,FALSE
-0.214,-1.85E-08,wm,TRUE,FALSE
-0.213,-1.86E-08,wm,TRUE,FALSE
-0.212,-1.86E-08,wm,TRUE,FALSE
-0.211,-1.87E-08,wm,TRUE,FALSE
-0.21,-1.88E-08,wm,TRUE,FALSE
-0.209,-1.89E-08,wm,TRUE,FALSE
-0.208,-1.90E-08,wm,TRUE,FALSE
-0.207,-1.90E-08,wm,TRUE,FALSE
-0.206,-1.91E-08,wm,TRUE,FALSE
-0.205,-1.92E-08,wm,TRUE,FALSE
-0.204,-1.92E-08,wm,TRUE,FALSE
-0.203,-1.93E-08,wm,TRUE,FALSE
-0.202,-1.94E-08,wm,TRUE,FALSE
-0.201,-1.94E-08,wm,TRUE,FALSE
-0.2,-1.95E-08,wm,TRUE,FALSE
-0.199,-1.96E-08,wm,TRUE,FALSE
-0.198,-1.96E-08,wm,TRUE,FALSE
-0.197,-1.97E-08,wm,TRUE,FALSE
-0.196,-1.97E-08,wm,TRUE,FALSE
-0.195,-1.98E-08,wm,TRUE,FALSE
-0.194,-1.98E-08,wm,TRUE,FALSE
-0.193,-1.99E-08,wm,TRUE,FALSE
-0.192,-1.99E-08,wm,TRUE,FALSE
-0.191,-1.99E-08,wm,TRUE,FALSE
-0.19,-2.00E-08,wm,TRUE,FALSE
-0.189,-2.00E-08,wm,TRUE,FALSE
-0.188,-2.00E-08,wm,TRUE,FALSE
-0.187,-2.00E-08,wm,TRUE,FALSE
-0.186,-2.01E-08,wm,TRUE,FALSE
-0.185,-2.01E-08,wm,TRUE,FALSE
-0.184,-2.01E-08,wm,TRUE,FALSE
-0.183,-2.01E-08,wm,TRUE,FALSE
-0.182,-2.02E-08,wm,TRUE,FALSE
-0.181,-2.02E-08,wm,TRUE,FALSE
-0.18,-2.02E-08,wm,TRUE,FALSE
-0.179,-2.02E-08,wm,TRUE,FALSE
-0.178,-2.02E-08,wm,TRUE,FALSE
-0.177,-2.02E-08,wm,TRUE,FALSE
-0.176,-2.02E-08,wm,TRUE,FALSE
-0.175,-2.02E-08,wm,TRUE,FALSE
-0.174,-2.02E-08,wm,TRUE,FALSE
-0.173,-2.03E-08,wm,TRUE,FALSE
-0.172,-2.03E-08,wm,TRUE,FALSE
-0.171,-2.03E-08,wm,TRUE,FALSE
-0.17,-2.03E-08,wm,TRUE,FALSE
-0.169,-2.03E-08,wm,TRUE,FALSE
-0.168,-2.03E-08,wm,TRUE,FALSE
-0.167,-2.03E-08,wm,TRUE,FALSE
-0.166,-2.03E-08,wm,TRUE,FALSE
-0.165,-2.03E-08,wm,TRUE,FALSE
-0.164,-2.03E-08,wm,TRUE,FALSE
-0.163,-2.03E-08,wm,TRUE,FALSE
-0.162,-2.03E-08,wm,TRUE,FALSE
-0.161,-2.03E-08,wm,TRUE,FALSE
-0.16,-2.03E-08,wm,TRUE,FALSE
-0.159,-2.03E-08,wm,TRUE,FALSE
-0.158,-2.03E-08,wm,TRUE,FALSE
-0.157,-2.03E-08,wm,TRUE,FALSE
-0.156,-2.03E-08,wm,TRUE,FALSE
-0.155,-2.03E-08,wm,TRUE,FALSE
-0.154,-2.04E-08,wm,TRUE,FALSE
-0.153,-2.04E-08,wm,TRUE,FALSE
-0.152,-2.04E-08,wm,TRUE,FALSE
-0.151,-2.04E-08,wm,TRUE,FALSE
-0.15,-2.04E-08,wm,TRUE,FALSE
-0.149,-2.04E-08,wm,TRUE,FALSE
-0.148,-2.04E-08,wm,TRUE,FALSE
-0.147,-2.04E-08,wm,TRUE,FALSE
-0.146,-2.04E-08,wm,TRUE,FALSE
-0.145,-2.05E-08,wm,TRUE,FALSE
-0.144,-2.05E-08,wm,TRUE,FALSE
-0.143,-2.05E-08,wm,TRUE,FALSE
-0.142,-2.05E-08,wm,TRUE,FALSE
-0.141,-2.05E-08,wm,TRUE,FALSE
-0.14,-2.05E-08,wm,TRUE,FALSE
-0.139,-2.05E-08,wm,TRUE,FALSE
-0.138,-2.06E-08,wm,TRUE,FALSE
-0.137,-2.06E-08,wm,TRUE,FALSE
-0.136,-2.06E-08,wm,TRUE,FALSE
-0.135,-2.06E-08,wm,TRUE,FALSE
-0.134,-2.06E-08,wm,TRUE,FALSE
-0.133,-2.06E-08,wm,TRUE,FALSE
-0.132,-2.06E-08,wm,TRUE,FALSE
-0.131,-2.07E-08,wm,TRUE,FALSE
-0.13,-2.07E-08,wm,TRUE,FALSE
-0.129,-2.07E-08,wm,TRUE,FALSE
-0.128,-2.07E-08,wm,TRUE,FALSE
-0.127,-2.07E-08,wm,TRUE,FALSE
-0.126,-2.07E-08,wm,TRUE,FALSE
-0.125,-2.08E-08,wm,TRUE,FALSE
-0.124,-2.08E-08,wm,TRUE,FALSE
-0.123,-2.08E-08,wm,TRUE,FALSE
-0.122,-2.08E-08,wm,TRUE,FALSE
-0.121,-2.08E-08,wm,TRUE,FALSE
-0.12,-2.08E-08,wm,TRUE,FALSE
-0.119,-2.09E-08,wm,TRUE,FALSE
-0.118,-2.09E-08,wm,TRUE,FALSE
-0.117,-2.09E-08,wm,TRUE,FALSE
-0.116,-2.09E-08,wm,TRUE,FALSE
-0.115,-2.09E-08,wm,TRUE,FALSE
-0.114,-2.10E-08,wm,TRUE,FALSE
-0.113,-2.10E-08,wm,TRUE,FALSE
-0.112,-2.10E-08,wm,TRUE,FALSE
-0.111,-2.10E-08,wm,TRUE,FALSE
-0.11,-2.10E-08,wm,TRUE,FALSE
-0.109,-2.10E-08,wm,TRUE,FALSE
-0.108,-2.11E-08,wm,TRUE,FALSE
-0.107,-2.11E-08,wm,TRUE,FALSE
-0.106,-2.11E-08,wm,TRUE,FALSE
-0.105,-2.11E-08,wm,TRUE,FALSE
-0.104,-2.11E-08,wm,TRUE,FALSE
-0.103,-2.11E-08,wm,TRUE,FALSE
-0.102,-2.12E-08,wm,TRUE,FALSE
-0.101,-2.12E-08,wm,TRUE,FALSE
-0.1,-2.12E-08,wm,TRUE,FALSE
-0.099,-2.12E-08,wm,TRUE,FALSE
-0.098,-2.12E-08,wm,TRUE,FALSE
-0.097,-2.12E-08,wm,TRUE,FALSE
-0.096,-2.13E-08,wm,TRUE,FALSE
-0.095,-2.13E-08,wm,TRUE,FALSE
-0.094,-2.13E-08,wm,TRUE,FALSE
-0.093,-2.13E-08,wm,TRUE,FALSE
-0.092,-2.13E-08,wm,TRUE,FALSE
-0.091,-2.13E-08,wm,TRUE,FALSE
-0.09,-2.14E-08,wm,TRUE,FALSE
-0.089,-2.14E-08,wm,TRUE,FALSE
-0.088,-2.14E-08,wm,TRUE,FALSE
-0.087,-2.14E-08,wm,TRUE,FALSE
-0.086,-2.14E-08,wm,TRUE,FALSE
-0.085,-2.14E-08,wm,TRUE,FALSE
-0.084,-2.15E-08,wm,TRUE,FALSE
-0.083,-2.15E-08,wm,TRUE,FALSE
-0.082,-2.15E-08,wm,TRUE,FALSE
-0.081,-2.15E-08,wm,TRUE,FALSE
-0.08,-2.15E-08,wm,TRUE,FALSE
-0.079,-2.15E-08,wm,TRUE,FALSE
-0.078,-2.15E-08,wm,TRUE,FALSE
-0.077,-2.16E-08,wm,TRUE,FALSE
-0.076,-2.16E-08,wm,TRUE,FALSE
-0.075,-2.16E-08,wm,TRUE,FALSE
-0.074,-2.16E-08,wm,TRUE,FALSE
-0.073,-2.16E-08,wm,TRUE,FALSE
-0.072,-2.17E-08,wm,TRUE,FALSE
-0.071,-2.17E-08,wm,TRUE,FALSE
-0.07,-2.17E-08,wm,TRUE,FALSE
-0.069,-2.17E-08,wm,TRUE,FALSE
-0.068,-2.17E-08,wm,TRUE,FALSE
-0.067,-2.17E-08,wm,TRUE,FALSE
-0.066,-2.18E-08,wm,TRUE,FALSE
-0.065,-2.18E-08,wm,TRUE,FALSE
-0.064,-2.18E-08,wm,TRUE,FALSE
-0.063,-2.18E-08,wm,TRUE,FALSE
-0.062,-2.18E-08,wm,TRUE,FALSE
-0.061,-2.19E-08,wm,TRUE,FALSE
-0.06,-2.19E-08,wm,TRUE,FALSE
-0.059,-2.19E-08,wm,TRUE,FALSE
-0.058,-2.19E-08,wm,TRUE,FALSE
-0.057,-2.20E-08,wm,TRUE,FALSE
-0.056,-2.20E-08,wm,TRUE,FALSE
-0.055,-2.20E-08,wm,TRUE,FALSE
-0.054,-2.20E-08,wm,TRUE,FALSE
-0.053,-2.20E-08,wm,TRUE,FALSE
-0.052,-2.21E-08,wm,TRUE,FALSE
-0.051,-2.21E-08,wm,TRUE,FALSE
