biofilm,condition,electrode,rep,reactor,reactor_num,echem,minutes,E,current,pred
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.399,2.4000713e-7,2.3501899120784946e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.4,2.2183426e-7,2.350606135674987e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.401,2.5405726e-7,2.3512303810401389e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.402,2.2552823e-7,2.352043370983382e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.403,2.4810413e-7,2.3530258283141503e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.404,2.394959e-7,2.354158475841876e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.405,2.3313046e-7,2.355422036375992e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.406,2.3816014e-7,2.356797232725931e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.407,2.1823925e-7,2.3582647877011256e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.408,2.4635608e-7,2.359849094567509e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.409,2.2806779e-7,2.3615854717919473e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.41,2.3341079e-7,2.3634710299852732e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.411,2.4602627e-7,2.3655028797583208e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.412,2.2262581e-7,2.367678131721922e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.413,2.5404077e-7,2.3699938964869105e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.414,2.2104271e-7,2.3724472846641194e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.415,2.4015554e-7,2.3750354068643823e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.416,2.4412984e-7,2.377755373698532e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.417,2.2895829e-7,2.3807234852502668e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.418,2.5720703e-7,2.384023797346302e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.419,2.2528081e-7,2.3876050542119945e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.42,2.4848336e-7,2.391416000072703e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.421,2.2984877e-7,2.3954053791537837e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.422,2.4332178e-7,2.399521935680596e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.423,2.4919248e-7,2.4037144138784957e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.424,2.2376368e-7,2.407931557972842e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.425,2.5514569e-7,2.4121221121889915e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.426,2.2124058e-7,2.4162348207523023e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.427,2.5430467e-7,2.420327685085895e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.428,2.4351965e-7,2.4244922838165347e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.429,2.4587786e-7,2.4287277269750437e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.43,2.5715758e-7,2.4330331245922427e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.431,2.3169575e-7,2.4374075866989563e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.432,2.6065362e-7,2.4418502233260047e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.433,2.2633625e-7,2.4463601445042114e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.434,2.4924196e-7,2.450936460264398e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.435,2.3987519e-7,2.4555782806373875e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.436,2.3341082e-7,2.4602269221840104e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.437,2.5832841e-7,2.4648487271317465e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.438,2.4302494e-7,2.469480344011391e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.439,2.5982905e-7,2.47415842135374e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.44,2.4391545e-7,2.4789196076895895e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.441,2.3817663e-7,2.4838005515497335e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.442,2.6568333e-7,2.4888379014649686e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.443,2.3416936e-7,2.4940683059660903e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.444,2.6536998e-7,2.499528413583894e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.445,2.3870436e-7,2.5052402152729037e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.446,2.5661333e-7,2.5111773726278174e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.447,2.5902102e-7,2.5173040401396945e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.448,2.325533e-7,2.5235843722995935e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.449,2.6988846e-7,2.5299825235985736e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.45,2.4403087e-7,2.536462648527693e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.451,2.6062062e-7,2.54298890157801e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.452,2.484669e-7,2.549525437240584e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.453,2.5153417e-7,2.5560364100064736e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.454,2.6363841e-7,2.562608198699642e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.455,2.3980922e-7,2.5693329199838464e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.456,2.766497e-7,2.5761833351098357e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.457,2.4615821e-7,2.58313220532836e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.458,2.7539639e-7,2.590152291890168e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.459,2.5542604e-7,2.5972163560460095e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.46,2.5255667e-7,2.6042971590466336e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.461,2.7575919e-7,2.611367462142791e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.462,2.4558102e-7,2.6184000265852283e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.463,2.7483568e-7,2.625367613624697e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.464,2.5465096e-7,2.6323256957886206e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.465,2.6886605e-7,2.639343302281295e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.466,2.6329218e-7,2.646413529368788e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.467,2.568772e-7,2.6535294733171597e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.468,2.8166292e-7,2.660684230392474e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.469,2.5895505e-7,2.667870896860794e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.47,2.7554481e-7,2.6750825689881844e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.471,2.7199928e-7,2.682312343040708e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.472,2.5329871e-7,2.689553315284426e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.473,2.8308108e-7,2.6967852909998396e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.474,2.5679478e-7,2.7040037075345577e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.475,2.7801843e-7,2.71122510925531e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.476,2.7064704e-7,2.7184660405288287e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.477,2.76089e-7,2.7257430457218426e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.478,2.7834824e-7,2.733072669201085e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.479,2.5549198e-7,2.7404714553332833e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.48,2.9084825e-7,2.747955948485171e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.481,2.554755e-7,2.755542693023476e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.482,2.7940365e-7,2.763248233314931e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.483,2.7676515e-7,2.7710391693707163e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.484,2.7839772e-7,2.7788740413694454e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.485,2.9327239e-7,2.786757303928998e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.486,2.7425853e-7,2.794693411667256e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.487,2.8890236e-7,2.802686819202099e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.488,2.7909033e-7,2.8107419811514084e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.489,2.8288321e-7,2.8188633521330633e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.49,2.811517e-7,2.8270553867649465e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.491,2.6299531e-7,2.835322539664937e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.492,3.0123746e-7,2.8436649724173034e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.493,2.7297224e-7,2.8520789472420987e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.494,2.9264572e-7,2.8605630697108754e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.495,2.859835e-7,2.86911594539519e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.496,2.8400459e-7,2.877736179866595e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.497,3.0115501e-7,2.886422378696644e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.498,2.7762263e-7,2.895173147456894e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.499,3.0552508e-7,2.9039870917188975e-7
B,pbsPBS,i1,0,transfer,1,swv,1007.7833333333333,-0.5,2.8247095e-7,2.912862817054208e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.099,1.7191661e-7,1.8203363876737719e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.098,1.7204853e-7,1.820613392110741e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.097,1.9051822e-7,1.8207262586494434e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.096,1.8344367e-7,1.8206676915079023e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.095,1.7819958e-7,1.82043039490414e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.094,1.9290938e-7,1.820007073056179e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.093,1.6955842e-7,1.8193904301820408e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.092,1.9861521e-7,1.8185731704997494e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.091,1.7938693e-7,1.8175479982273262e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.09,1.8771479e-7,1.8163076175827943e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.089,1.8829198e-7,1.814854754460119e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.088,1.7274115e-7,1.8132053649324528e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.087,1.9907695e-7,1.8113719984865996e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.086,1.6317649e-7,1.8093672046093618e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.085,1.9215081e-7,1.8072035327875428e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.084,1.7793575e-7,1.8048935325079452e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.083,1.7580844e-7,1.8024497532573737e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.082,1.8956176e-7,1.7998847445226298e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.081,1.6754653e-7,1.7972110557905174e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.08,1.9823592e-7,1.7942080889820993e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.079,1.719331e-7,1.7907170895547622e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.078,1.7750698e-7,1.786843372299794e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.077,1.7806767e-7,1.782692252008483e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.076,1.6213755e-7,1.7783690434721178e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.075,1.8926494e-7,1.7739790614819865e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.074,1.5860853e-7,1.7696276208293774e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.073,1.8529065e-7,1.7654200363055788e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.072,1.7221345e-7,1.761461622701879e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.071,1.7778733e-7,1.7575549057504938e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.07,1.9053472e-7,1.753471312932581e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.069,1.5956499e-7,1.7492695116628432e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.068,1.8586782e-7,1.7450081693559824e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.067,1.6471012e-7,1.7407459534267005e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.066,1.792715e-7,1.7365415312897e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.065,1.7755646e-7,1.7324535703596826e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.064,1.5875695e-7,1.7285407380513512e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.063,1.8924844e-7,1.724861701779407e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.062,1.6226949e-7,1.7214751289585523e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.061,1.8682431e-7,1.7182507115437796e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.06,1.7452216e-7,1.7150323672767847e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.059,1.6466065e-7,1.711840102252325e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.058,1.7788628e-7,1.7086939225651584e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.057,1.5316657e-7,1.7056138343100425e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.056,1.7519827e-7,1.702619843581735e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.055,1.5730578e-7,1.699731956474994e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.054,1.6535327e-7,1.6969701790845766e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.053,1.826851e-7,1.6943545175052405e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.052,1.6688692e-7,1.6919618219880337e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.051,1.7907361e-7,1.689824304594676e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.05,1.5481565e-7,1.6878950141359336e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.049,1.7491791e-7,1.6861269994225737e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.048,1.6203862e-7,1.684473309265362e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.047,1.6264877e-7,1.6828869924750655e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.046,1.7513231e-7,1.6813210978624503e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.045,1.591692e-7,1.679728674238283e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.044,1.862801e-7,1.67806277041333e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.043,1.6215405e-7,1.6762764351983577e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.042,1.7460459e-7,1.674542470179025e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.041,1.6436383e-7,1.6730246382070654e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.04,1.6111514e-7,1.6716624299923575e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.039,1.7486846e-7,1.67039533624478e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.038,1.5367777e-7,1.6691628476742112e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.037,1.7722664e-7,1.6679044549905302e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.036,1.5953201e-7,1.6665596489036144e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.035,1.6467713e-7,1.6650679201233434e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.034,1.7692982e-7,1.6633687593595948e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.033,1.5582158e-7,1.6614298521298962e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.032,1.7828205e-7,1.6592908033366314e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.031,1.5765205e-7,1.6569989827669677e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.03,1.7410988999999999e-07,1.6546017602080694e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.029,1.6334138e-7,1.6521465054471036e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.028,1.5633279e-7,1.6496805882712354e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.027,1.7590739e-7,1.647251378467631e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.026,1.489614e-7,1.6449062458234558e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.025,1.8131635e-7,1.6426925601258763e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.024,1.5639876e-7,1.6406576911620574e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.023,1.6663955e-7,1.6386434164009436e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.022,1.6771145e-7,1.6364968360844081e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.021,1.5064347e-7,1.6342733041590094e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.02,1.6912965e-7,1.6320281745713067e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.019,1.4807091e-7,1.629816801267859e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.018,1.7260922e-7,1.6276945381952253e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.017,1.6020813e-7,1.6257167392999653e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.016,1.6179126e-7,1.6239387585286378e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.015,1.7559405e-7,1.6224159498278016e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.014,1.5417251e-7,1.621166754848679e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.013,1.7501687e-7,1.6201435866690915e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.012,1.4764215e-7,1.6193027563754985e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.011,1.6687042e-7,1.618600575054358e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.01,1.645782e-7,1.6179933537921292e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.009,1.4991788e-7,1.6174374036752702e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.008,1.7447269e-7,1.6168890357902402e-07
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.007,1.4816985e-7,1.616304561223498e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.006,1.7006963e-7,1.6156402910615022e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.005,1.5827871e-7,1.6150278734412697e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.004,1.5435391e-7,1.6145937632118407e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.003,1.7508283e-7,1.6142864815277084e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.002,1.4330507e-7,1.6140545495433655e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,0.001,1.7376358e-7,1.613846488413306e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0,1.5484862e-7,1.613610819292023e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.001,1.6479258e-7,1.613296063334009e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.002,1.6541924e-7,1.612850741693758e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.003,1.5013227e-7,1.6122233755257628e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.004,1.8215739e-7,1.6114736061169362e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.005,1.4727935e-7,1.6107004512059108e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.006,1.6837109e-7,1.6099114966247606e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.007,1.574212e-7,1.6091143282055584e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.008,1.5768505e-7,1.608316531780378e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.009,1.6500695e-7,1.6075256931812936e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.01,1.4930771e-7,1.6067493982403777e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.011,1.7923853e-7,1.6059952327897045e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.012,1.5242448e-7,1.6052707826613474e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.013,1.713889e-7,1.60458363368738e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.014,1.5880642e-7,1.6038271579205335e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.015,1.5466722e-7,1.6029194176874888e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.016,1.6965737e-7,1.6019050342312462e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.017,1.4097985e-7,1.600828628794804e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.018,1.6782688e-7,1.5997348226211625e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.019,1.4993438e-7,1.59866823695332e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.02,1.6179126e-7,1.5976734930342764e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.021,1.6259929e-7,1.5967952121070304e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.022,1.4383276e-7,1.5960780154145816e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.023,1.7470356e-7,1.5954909539346543e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.024,1.5389216e-7,1.5949707748614983e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.025,1.6840407e-7,1.5945136437628982e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.026,1.6324243e-7,1.594115726206642e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.027,1.541725e-7,1.5937731877605145e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.028,1.6919562e-7,1.593482193992302e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.029,1.3994094e-7,1.593238910469791e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.03,1.7002016e-7,1.5930395027607666e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.031,1.5832819e-7,1.5928801364330163e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.032,1.6175828e-7,1.5927569770543253e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.033,1.6716726e-7,1.5927365939814356e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.034,1.4835125e-7,1.5928619987416547e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.035,1.706798e-7,1.593094020158617e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.036,1.4440995e-7,1.5933934870559566e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.037,1.6210458e-7,1.5937212282573076e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.038,1.5400759e-7,1.5940380725863056e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.039,1.6101617e-7,1.5943048488665834e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.04,1.6939352e-7,1.5944823859217765e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.041,1.5052804e-7,1.5945315125755187e-7
B,pbsPBS,i1,1,transfer,1,swv,1010.2833333333333,-0.042,1.7447269e-7,1.5945250743590465e-7
